COREF,start_token,end_token,prop,cat,text
668,240327,240332,PROP,PER,the Reverend Mr Jones of Blewbury
669,240334,240335,PROP,PER,Vulture Hopkins
670,240396,240397,PROP,PER,Miss Dancer
671,240417,240419,PROP,PER,the Mutton Pies
672,240430,240431,PROP,PER,the Miser
673,240435,240435,PROP,PER,Griffiths
101,240538,240538,PROP,PER,Mounds
675,240605,240606,PROP,PER,Mr Dancer
676,240674,240675,PROP,PER,Captain Holmes
677,241281,241281,PROP,PER,Wilcocks
678,241550,241552,PROP,PER,the Messrs Jardine
679,242145,242147,PROP,PER,General John Reid
680,242293,242294,PROP,PER,Robert Baldwin
681,243036,243036,PROP,PER,Comrade
682,244882,244882,PROP,PER,Wegg.â€”â€˜No
683,244900,244900,PROP,PER,Avarice
684,251047,251047,PROP,PER,PIANO
685,251054,251054,PROP,PER,FORTE
686,252816,252817,PROP,PER,Recording Angel
687,252916,252916,PROP,PER,Charity
688,252932,252934,PROP,PER,the Good Samaritan
689,253521,253521,PROP,PER,Thankye
690,254066,254067,PROP,PER,Deputy Lock
691,254091,254091,PROP,PER,Parish
692,254847,254847,PROP,PER,Hurriedly
693,256959,256965,PROP,PER,SOMEBODY BECOMES THE SUBJECT OF A PREDICTION
694,257031,257032,PROP,PER,Poor Law
695,260007,260007,PROP,PER,Fortune
696,264669,264669,PROP,PER,Girl
697,264932,264933,PROP,PER,Mrs Frank
698,265594,265594,PROP,PER,Humbugshire
699,265804,265804,PROP,PER,Bee
700,267897,267897,PROP,PER,Having
701,268053,268054,PROP,PER,Peter Piper
702,268518,268519,PROP,PER,Mr Dolls
703,268905,268906,PROP,PER,Mist Wrayburn
704,268960,268961,PROP,PER,Threepennâ€™orth Rum
705,269632,269632,PROP,PER,Lerrers
706,270200,270200,PROP,PER,Dolls!â€”it
707,271494,271494,PROP,PER,Yoicks
708,271522,271525,PROP,PER,a Hey Ho Chivey
709,271534,271535,PROP,PER,Hark Forward
471,273664,273664,PROP,PER,Hooroar
710,277806,277806,PROP,PER,Deuce
711,278054,278054,PROP,PER,Georgiana;â€”but
712,280887,280887,PROP,PER,Generosity
713,281297,281297,PROP,PER,Toddle
714,286555,286564,PROP,PER,MR WEGG PREPARES A GRINDSTONE FOR MR BOFFIN â€™S NOSE
715,286834,286835,PROP,PER,Mr V.
716,287391,287392,PROP,PER,Mr Boffinâ€”â€˜at
717,288923,288923,PROP,PER,Whereas
718,289776,289777,PROP,PER,Dusty Boffin
719,289817,289817,PROP,PER,Ecod
720,291338,291339,PROP,PER,The Serpent
6596,294927,294928,PROP,PER,Blewbury Jones
722,297518,297518,PROP,PER,Mew
723,297523,297525,PROP,PER,Quack - quack
724,298218,298218,PROP,PER,LO
725,299479,299480,PROP,PER,Blackberry Jones
726,299692,299692,PROP,PER,Bellaâ€”â€˜There
727,302766,302766,PROP,PER,Sooth
728,307004,307005,PROP,PER,the Irrepressible
729,307931,307932,PROP,PER,Lady Macbeth
730,308369,308369,PROP,PER,Intended
731,312688,312688,PROP,PER,Accordingly
732,313413,313413,PROP,PER,Horses
733,313953,313954,PROP,PER,Glue Monge
734,314043,314043,PROP,PER,Drection
735,315348,315348,PROP,PER,Truly
736,316084,316085,PROP,PER,the Tâ€™otherest
737,317022,317023,PROP,PER,Wat Tyler
738,317062,317064,PROP,PER,Lord Mayor Walworth
739,321618,321619,PROP,PER,Mrs Court
740,321651,321652,PROP,PER,Mr Twemlowâ€™s
741,323790,323790,PROP,PER,Hawkinson
742,326252,326253,PROP,PER,Whispered Wegg
743,327739,327739,PROP,PER,mark
744,330315,330315,PROP,PER,Inspected
451,330546,330547,PROP,PER,majestic Ma
745,330924,330924,PROP,PER,Precious
746,331628,331628,PROP,PER,Fly
749,332061,332061,PROP,PER,Stranded
750,332063,332065,PROP,PER,Gruff and Glum
751,332243,332244,PROP,PER,old Valentines
752,332599,332601,PROP,PER,R. W. Forasmuch
754,332851,332851,PROP,PER,P.S.â€”Rokesmith
32,334844,334844,PROP,PER,Holloway
757,336343,336343,PROP,PER,Assuming
758,336665,336665,PROP,PER,Viper
759,337067,337067,PROP,PER,Demon
760,338186,338186,PROP,PER,Angels
761,338545,338546,PROP,PER,Miss Lavy
762,340136,340137,PROP,PER,Dear John
763,340844,340846,PROP,PER,Mrs J. R.
764,340861,340863,PROP,PER,Miss B. W.
765,341203,341203,PROP,PER,Algebra
766,341206,341206,PROP,PER,Euclid
767,341709,341709,PROP,PER,goose
768,342625,342626,PROP,PER,Jack Horner
769,344857,344858,PROP,PER,Mrs Hubbard
771,345935,345935,PROP,PER,Faith
772,346055,346056,PROP,PER,Napoleon Buonaparte
773,351433,351434,PROP,PER,CAIN Day
774,354997,354999,PROP,PER,Young Mr Hexam
164,357754,357754,PROP,PER,Israel
776,357879,357879,PROP,PER,La
92,357960,357960,PROP,PER,Navy
778,358292,358293,PROP,PER,Miss Jenny!â€”That
779,358518,358518,PROP,PER,Fledgeby.â€”â€˜Are
780,358690,358691,PROP,PER,Little Eyes
781,359619,359621,PROP,PER,Little Eyes Pubsey
782,359624,359626,PROP,PER,the wolf Co
783,359805,359805,PROP,PER,Moreover
784,362713,362714,PROP,PER,Mr Wolf
786,363820,363830,PROP,PER,Tingling - Tossing - Aching - Screaming - Scratching - Smarter
785,364145,364145,PROP,PER,Godmother
787,365925,365925,PROP,PER,Thither
788,367797,367798,PROP,PER,Jack Robinson
789,369565,369566,PROP,PER,Dear Mortimer
790,373905,373906,PROP,PER,Mrs Sprodgkin
791,374154,374155,PROP,PER,the Amorites
792,374225,374225,PROP,PER,Sally
793,374478,374479,PROP,PER,the Milveys
794,381760,381760,PROP,PER,Pickford
795,384086,384086,PROP,PER,Appointment
796,386082,386082,PROP,PER,John!â€â€”which
797,388081,388081,PROP,PER,Mandarin
798,388761,388761,PROP,PER,Blewberry
799,389162,389166,PROP,PER,Bow - wow - wow
800,389696,389698,PROP,PER,Mrs John Harmon
801,389855,389855,PROP,PER,Peace
802,396395,396396,PROP,PER,Mr S.
803,397776,397776,PROP,PER,Chrisâ€™en
804,398432,398432,PROP,PER,Weed
805,400350,400350,PROP,PER,Bargeman
806,401915,401915,PROP,PER,Navigation
807,402031,402032,PROP,PER,The Weir
808,402566,402568,PROP,PER,Mrs Eugene Wrayburn
809,402794,402797,PROP,PER,An Eye - Opener
61,402920,402921,PROP,PER,St James
811,403263,403263,PROP,PER,Loll
812,404128,404128,PROP,PER,Mingle
813,404265,404266,PROP,PER,Dearest Lavinia
814,404348,404348,PROP,PER,Bear
815,404608,404608,PROP,PER,Exotics
816,406120,406120,PROP,PER,Hoppetty
817,406122,406122,PROP,PER,Kicketty
818,406607,406607,PROP,PER,Giant
819,406666,406668,PROP,PER,little Miss Harmonses
820,406784,406787,PROP,PER,Sadly wan and worn
821,407772,407772,PROP,PER,Hamlet
822,408494,408496,PROP,PER,the Chiltern Hundreds
823,408513,408513,PROP,PER,Thousands
824,408557,408557,PROP,PER,Neptune
825,408971,408972,PROP,PER,Robinson Crusoe
826,409034,409035,PROP,PER,Juan Fernandez
827,409057,409057,PROP,PER,Tormentor
828,409407,409408,PROP,PER,the Ayes
829,411056,411056,PROP,PER,PREFACE
830,411503,411504,PROP,PER,Mr Bounderby
831,411714,411715,PROP,PER,the STUARTS
